comment_id,comment,video_id,video_title
Ugz3XgbiOH4VCFdJTvh4AaABAg,Los amo🤍🙏🏻🙏🏻,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxJbbmHK0LDWlgAa654AaABAg,Está grabando 🤨,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugx1ohGfExVTpd4mT514AaABAg,LOS AMO,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugwxigfz5efMnVtN_2B4AaABAg,lo que hubiera dado por estar ahi,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyzMXKqOupEIX2oY0p4AaABAg,4:35,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxcTWvAKa67SIUOiF14AaABAg,ya estoy llorando,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzQ2I0JobwEIUk9Alp4AaABAg,Los amo ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzfOi73a5V1U12GfPB4AaABAg,Ya kiero el nuevo album,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugx3URzqk4bsq56mhVx4AaABAg,YA ES MAÑANA 😊💜,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxdAC7_xY6HGNFqZ1x4AaABAg,"No hay que pensar en lo que fue y en lo que nunca pudo ser
se fue el ayer y ya es mañana...🗣️😭",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzVh2xQXrWaZt3CvwF4AaABAg,YA ES MAÑANA...😭❤️‍🩹,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzdDKZGv5x9TciM96d4AaABAg,Ya es mañana,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyosCS49T-7GhNOeTN4AaABAg,quiero esa merch!!!,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxzxkNHH25pwhB4smh4AaABAg,Es hoy es hoy 😍,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzrcHvip9RwXtc8CSp4AaABAg,Yaaaaaa es mañana,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxD67oZg4TPtZGJ2CJ4AaABAg,"Los amo  sin lo máximo, como personas y como grupo, todas sus canciones son  sensacionales y hermosas, les deseo  que dios siga bendiciendo sus vidas y su carrera artística les espera mil éxitos más",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugxhjrps8w7BQiGCwcF4AaABAg,Es hoy!!,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzglwefFlElEofeGw14AaABAg,Que fortuna haber estado ahí ❤ YEM 💛,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugw2vTz736wCwh5dscl4AaABAg,Se Fue El Ayer Y Ya Es Mañana (¿Por qué No Vernos Otra Vez?),pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugw7B2JiZIPWlZLJkOh4AaABAg,Los mejores siempre,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyzwR-8ZfCNR_t1b-d4AaABAg,"Los amo, los amo, los amo❤",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxIaq5y5iKAbFY0hd54AaABAg,"Tanto talento, arte y dedicación en una sola banda",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwdoYVtCI6Ak29Nxc94AaABAg,"A mal tiempo, Morat a todo volumen❤",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugx6WRZiTEu2KYAcogF4AaABAg,Los amo infinitamente❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugx8myLShLGtaydgf_d4AaABAg,Morat lo cura todo❤️‍🩹,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwHw-loeiRO5LGx96h4AaABAg,"Siempre, para toda la vida, fan de ustedes",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwJu3MYKFREjCaUOnl4AaABAg,Son la mejor fokin banda,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugy4yjy9KGyxAPGuyxR4AaABAg,Morat es todo lo que está bien en esta vida,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyB21f3NHSIYSsL4KF4AaABAg,Estos rolos todo lo hacen perfecto,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugy-T0azm9lxlpK1rbJ4AaABAg,Los amoooo,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgztC-M1AMW7vdJ52fB4AaABAg,ya es mañanaaa😢,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxjsY2khG8UUqfBP_J4AaABAg,🩵,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyAENvr9xTfEiMM2WZ4AaABAg,Ya es mañanaaaaaa🎉🎉,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyTgnhvaPO7PWE3DZ14AaABAg,"NO ME IMPORTA SI ES AYER, HOY O MAÑANA SIEMPRE TERMINO CON USTEDES, GRACIAS, POR TODO LO QUE HACEN POR MI SIN QUE OS DEIS CUENTA, OS AMO ❤💛",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugx8Rm8_eejOQEZ1B954AaABAg,"Por fin, YA ES MAÑANAAAA!!",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugxwoa4vcD5KK-oKk_Z4AaABAg,Ya que sea 22 pliiis 🥹✨,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzxRSYaZMX43jXHkfR4AaABAg,Ya quiero que sea mañana 🤍,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugxq8bEpLYqBD9N70RV4AaABAg,"YA ES MAÑANA, YA SALE MAÑANAA❤❤",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzPNK16PXzQzdoxu5d4AaABAg,"...No hay que pensar en lo que fue, ni en lo que nunca pudo ser, se fue el ayer y... ya es mañana... 4:47",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwtSjJYnck3MDt4dqt4AaABAg,🥹🥹🥹🥹🥹,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxrFZvOzR22Cn43wkB4AaABAg,"Esto me llena de emoción. Los escucho desde el 2019 y que hermoso ver lo mucho que han progresado y lo mucho que han conseguido, y no me refiero a premios, sino al amor y a la admiración de la gente hacia ustedes. Me llena de orgullo saber que fui parte de esto ❤. Ya Es Mañana 🌄.",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwiLUw5QLNHbgpP04Z4AaABAg,"Morat, a un día de ya es mañana ❤❤❤",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyISdrMLGQfH0JYseJ4AaABAg,❤❤❤❤❤❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxSeVeM-KYxLorgPvV4AaABAg,Amor eterno ❤❤❤❤❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugw0LoRxjNHcaEwB6-p4AaABAg,Amor eterno ❤❤❤❤❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugwq3vH8PjEITevwV8d4AaABAg,Sacan nuevas canciones porfa 🥺🫶 quiero escucharlos son bonitos 🫶,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwvBxMAsBssBB_Vv114AaABAg,YAYAYAAAAAA CASI,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugy3n64sFIYOeG0pmfV4AaABAg,Los amo mucho,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxZYLFLXSP0e-TgjKl4AaABAg,"Gracias por tan hermosa música 😊
Esperando ya es mañana 🥰",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgySp6NC0HfNL-yV4bN4AaABAg,No imagino un mundo sin la música de Morat ❤ los amo,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwRTqDqEyzQjf27Nh54AaABAg,"y al pregunta de Oro de parceros, fecha buenos aires argentina,  si lanzan esas camisetas va ser como ramo de flores en matrimonio pero peor jajaja. es mas facil rifarla con los numeros de las entradas, y teniendo un stock segun a la cantidad de entradas vendidas, asi el que gane pasa a retirar la camiseta donde ustedes venden sus cositas de morat,  imaginese si lanza una camiseta entre toxicas, eso es peor que piñata, aqui los espero en CABA,  posdata no digan que vendieron todas las entradas,  terminaron regalando las entradas en buenos aires a los vecinos del estadio y me entere  por una compañera de oficina que vivi al lado de estado de velez jajaja",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwXbcK9qZTLoeARjA14AaABAg,Tan largo que fue ayer y YA CASI ES MAÑANA 🥹🥹✨,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugww4eey0CvYPXEJTFN4AaABAg,💜💜💜💜💜💜,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwP-4i0xqKAQjHgWAl4AaABAg,Los amoooo 😻💗 tan bellos ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwuFK5f5Po91MjfQAB4AaABAg,Moraaaaaaaa soy nueva,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugw25pvemk_zvTXtyYV4AaABAg,Todavía no sale y ya estoy llorando 😭😭❤️,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzWANtvra1plNsHpXd4AaABAg,Yu Yu 🎉😂,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwJaof2_YpLmZUb4c94AaABAg,めっちゃ好き❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzdyaA7cIPGs5ymSwN4AaABAg,Mi albummmmm favoritoooo al millll,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyN3sydl_y0HZmSx954AaABAg,Ustedes son mi grupo musical favorita mi canción favorita es besos en Terra los adoro si me dedicarán una canción me muero de la emocion❤❤❤❤❤❤❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyXzgyvE6avcORC3cp4AaABAg,La reputisima madre! No quiero recibir esta música pedorra,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugz1BWTc4iK2GQkRaAV4AaABAg,"Cuando ellos mismos te spolean, ajá, veré esto completo el viernes y ❤😅",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugz5mfYBtkA6X9gq8VB4AaABAg,mi banda favorita es Morat los amo yo quisiera ir a su concierto pero como estoy estudiando no puedo ir 🥺🥺🥺😭😭😭,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwP7xUDuMdkGW_7a9V4AaABAg,Me estresa que sea todo lento,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugxq7RN7fuaiUfFMtNJ4AaABAg,Alguien más lloró o solo yo?,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwwZCYZrj_z4wQhb6V4AaABAg,"2:57 Pobre Marto, siempre se lo quiere sonar Villamil",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyOtuG5RxeZhB1TUFh4AaABAg,❤❤❤❤❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzaunkscNLE-h4Gevx4AaABAg,Gracias dios por cruzar a morat en mi vida ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyVNddswzcdwAGKsHh4AaABAg,Cuando sale el álbum???,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzQ-Dtbtbjs9hRG68t4AaABAg,el niñito tonto me pego los nervios,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyCnpVKCrIYY3ZgdV54AaABAg,"Qué orgullo ver cómo han crecido todos estos años, es increíble crecer con ustedes y saber que son unos artistas en toda la extensión de la palabra 💛. Qué orgullo ser fan de Morat 💛❤️",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwUXjy6gm204DC1q2h4AaABAg,💖✨,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxMA_9cffpgM-fWaYR4AaABAg,"La  gurrupleta maxima 😂😂😂😂
(Solo Colombianos entenderán)",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwkqOoGkoxv5yuvzLh4AaABAg,"Que chimba haber vivido ese inefable momento,✨.",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzW5IPvlgrSYsLjqJ94AaABAg,"Verlos sonreir estan satisfactorio , lloro de felicidad por q los sigo desde hace años y ufff los amoo , simplemente los amo llegaron a mi vida en el momento que mas los necesitaba.",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzJtA_4ZNKPI6nsxb14AaABAg,Quisiera tatuarme toda la vida de estos manessssssss❤️ los amo,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxfMYEZ6gPjm8xOIwd4AaABAg,Tal vez mañana salga una colaboración con Lasso? Ojo con los créditos de YEM,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugxjxk9zpsjXPBYvc1J4AaABAg,El niñito tonto 😂😂,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzWii6CrEjKsriXaGB4AaABAg,"Ya muy poco para decir, ya es mañana ❤",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugy_xJDMl_DhZgvFVKF4AaABAg,Ustedes querían que lloraramos... Ya quiero que sea 22 mayo... Quiero esa hootie por favor. ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwieZmWXWK9Jtdu7e54AaABAg,no manches que ya sea jueveeees ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzEO9lzY2iZFCTQGwd4AaABAg,te AMOOOOOOOOOOOO,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwEZx2SMQ0rC-fwhst4AaABAg,4:56 uff...,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzdVSYkN9SxdYjP9cZ4AaABAg,Ya Es Mañana ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzfJRoPAs80NaYB3pt4AaABAg,COMO ME CORTAS EL CORO ASIII QUE ANSIASSS,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugz5_uIIOIXE6sz8yiF4AaABAg,En esta y en otra vida escojeria a Morat,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugws3p10C_UQc5lh-MZ4AaABAg,Y ya es mañana ❤ 💛💛💛✨,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgznXOd6IQU7MBd89M94AaABAg,"Enhorabuena Morat...pero que bonito se ve y se escucha eso entre banbalinas y que emocionante debió haber sido presentarse en ese escenario imponente.
Por aquí se me piantá un lagrimon 🥺😭
Gracias por la amabilidad y atención de grabar ese momento ❤",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxRqUU6ARt2rKvv8bx4AaABAg,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugyx1yYvrFJEdbVv8rJ4AaABAg,"Que día tan espectacular... En qué momento se nos vino el futuro,hace 10 años los imaginaba así, grandes y miren... Ya es mañana",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwaPyVWMBK8d5noizt4AaABAg,Que hermosos ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugz1_1nxz3CdcBIQfqF4AaABAg,cuando saldrá ya quiero escucharlo todooooooo,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwCnzDcc47c16nkukh4AaABAg,Aaaaaaaaaw Martin eres el amor de mi vida Pero me gano ella 😭,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugw5tnkN6KjGjzKhgHR4AaABAg,LOS AMO MUCHO MORAT,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwLFbhoIs37jYbJJRB4AaABAg,"Ya quiero que sea 22 de mayo para escuchar ese hermoso álbum, lastima no poder ir a Bogotá Pero el concierto en Barranquilla no me lo pierdo",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgydBRzUWNr4EnxmMtt4AaABAg,Morat definitivamente eres todo lo que esté cerca de la paz mundial. Gracias por existir,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwKkBgPTyXE2Jh1_VR4AaABAg,Ahí dice Lasso 5:17,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzO9xdDjb4FxEiJd1R4AaABAg,Nononono no noooooo Esto no sé pone si no ha salido el disco 😭😭😭. Gracias .,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugw8jCFzFC1Djj6qmqB4AaABAg,Primer video de Morat en que salgo. 😭😭,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwiJ9_Aj435GZHFYBZ4AaABAg,❤❤❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxFVX29NzXY-P8H3op4AaABAg,No puedo creer que en Septiembre vaya a cumplir mi sueño de verlos en vivo 🥹✨❤️,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzS4TtfRxveSIQkTZ54AaABAg,"Por fin podre escuchar "" eclipse solar "", cuando se anuncio yo tenia novia y no de pasen me terminaron, le llore 6 meses, me recupere y estoy ligando con otra chica y esa jodida cancion todavia no sale XD",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyCubiskkf1Y4GQxQh4AaABAg,❤❤ Dios mio no aguantoo!!!,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugzk6JyVjNmClIeSWX14AaABAg,Quedé procesando información cuando hablaron en ingles,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyYCo-9wUTPHv0e3qx4AaABAg,Se fue el ayer y Ya es mañana ❤️‍🔥⚘️,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgynRRojJ8Mr4nLFn1F4AaABAg,Los amo Demasiado les deseo lo mejor con este album me han hecho muy feliz con cada adelanto que he podido escuchar son increíbles músicos y personas,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzcEzydZLKb1bYeL0N4AaABAg,Tan hermosos mis bebés hablando inglés 🥰🥰🥰🥰🥰🥰,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzXcwVEebhywJW7Q3p4AaABAg,Ya casi es mañana!!!!❤️💛🔥,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzZm0snD4BjumXTKtp4AaABAg,Si la intro es dos mil algo ya me perdieron,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzQ-fv7AU8fVthdDfR4AaABAg,Necesito que anuncien Perú yaaaa,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwGBBs8oxfp8A0Jxo94AaABAg,"No estoy preparada, no lo estoy, simplemente no lo estoy😭😭😭",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzMIHpn7d-XjXs3edN4AaABAg,Que bonito lo bonito!!! 🥰 💛❤️,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxN5YAC9UMS1x3D--d4AaABAg,¡Qué bonito es esto!💛🥺,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxuLNTZX4AdivOCkHl4AaABAg,Los adorooo 💛❤ fue una noche increíble que como Fan nunca olvidaré... las canciones de YEM de verdad que pegan en la nostalgia 🥺,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwGe_62TpfjlayaV514AaABAg,Ayer hoy y siempre Morat los amo ❤️,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzP13-lN9wrekhoaN94AaABAg,AAAAAAAHHH!!!! QUE EMOCIÓN,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzaPhoq22272GvaNw54AaABAg,"Qué hermoso, tremendooo
Ya casi es mañana!!!
❤️💛❤️💛❤️💛",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwkNUcWxR6cxvElXoB4AaABAg,"Morat siempre será mi lugar seguro, esa curita al corazón. Este álbum llega al corazon",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxlBqLx0yeImmDUGDJ4AaABAg,2:40 siempre que toca la armónica me hace recuerdo a Maná❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzG-r2L_WkQ7LmZ2uN4AaABAg,Awwww genial 😮😮😮😮,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzdEdqmTSJFzdPvT8V4AaABAg,Pero vuelvan a Monterrey este año porfavaaarrr💋💗,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugzkjia2wxXwhn-E8oN4AaABAg,Los amooooo chicos💋YEM me va dar en la mdre 😞lo estoy sintiendo tan personal ❤️❤️,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugwb3ifZTq5i1yVQcXN4AaABAg,"No se separen hasta que los pueda ver en vivo porfavorrrrr , es todo lo que les pido 🙏🙏",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugz_b-kA2EGO-Q2TMKh4AaABAg,Los tqm x siempre!!,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxN-ptA5hK6n1TiM8F4AaABAg,💛❤️,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugz0aU5ysYQFTEevkQZ4AaABAg,Los amoooo,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxUjIpjkKi8wwLbuWR4AaABAg,💜💜💜💜 son los mejores por siempre,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwYnKg8k4jxl8hpTlR4AaABAg,"Increíble, amándonos y admirandolos cada día más... ""Se fue el ayer y Ya Es Mañana"" ❤❤❤❤",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyJFV5wLUqa_52yySt4AaABAg,Mi banda favorita ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzAqrZBbuQpomVaCe14AaABAg,"Me encanta la Listening Party❤❤, porque ayer y ya es mañana",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugzugg3j1qKHiyiZ1Vt4AaABAg,Morat siempre será la curita al corazón ❤‍🩹🥺,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxbNpaV-8nLumwnjvZ4AaABAg,La melodía del final del video del M5 resultó ser de la canción ya es mañana,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxKUKLMXqABciH-sLF4AaABAg,Amamos estar en el listening party y Benjamin fue el más feliz con la firma de Isaza!!! No nos cansaremos de agradecer a Isaza por su cariño 🫂,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyLqmYwRxLvD7P38Xt4AaABAg,Que noche mis chicos! ❤️💛 los amo,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyTDBh4r-8tVB9KZbt4AaABAg,El haber estado desde que iniciaron hasta ahora me da mucha nostalgia 😢❤ y orgullo,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwIEbHoP9i4KWvVPyR4AaABAg,Morat es amor puro tío,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugw5vEvT1GcJGTPrp014AaABAg,Que belleza ❤💛✨😭,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyX7KM8gAPybaMoDHZ4AaABAg,Faltan tres dias 😭😭😭💛✨,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgyrbdzmgLTzWyVIQLZ4AaABAg,Ese disco va a ser el intro de mi nueva vida,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgzwwXkerq4YAmHzfJp4AaABAg,"Y pensar que hace 5 años empecé a escuchar Morat... y hoy son una banda que ha crecido tanto, que ha compuesto temas que realmente llegan al alma. Es maravilloso haber sido parte de su camino, de su evolución, de cada letra que nos ha hecho vibrar.
Canciones como “Besos en guerra”, “Cómo te atreves”, “Cuando nadie ve” o “A dónde vamos” han sido parte de mi vida en momentos felices, tristes, de lucha y de amor.Nadie entendería lo que siento por mi banda favorita. ✨ Simplemente grandioso.Los quiero un montón, chicos, y siempre los voy a querer. 💛 ¡Gracias por tanto, Morat!   y porfavor no se olviden de las fechas en LIMA-PERÚ jajaja ,muero de ansias x verlos",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
Ugy-3EOIw4xD2ggwBJN4AaABAg,LOS AMO 😭😭🤍🤍 ESPERANDO CON ANSIAS EL NUEVO ÁLBUM QUE SEGURO QUE LA ROMPEN!!!,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxriC307BWmCduJuUt4AaABAg,Aparecí en la portada 😭😭😭,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgxvbG-Vcjllimh5IzR4AaABAg,Nunca dejan de sorprender ❤,pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
UgwK-T3cQoe1wZiNUeF4AaABAg,"Que cool que lograron sacar un tan hermoso disco por el que se esforzaron muchísimo , son unas personas increíbles se merecen todo lo bueno de este universo 🥹",pmzfbhtGzNk,Morat - YEM Listening Party Álbum (Detrás de Escenas)
